CountryId,Target1,Target2,Target3,Target4,Target5,Target6,Target7,Target8,Target9,Target10,Target11,Target12,Target13,Target14,Target15,Target16,Target18,Target19,Target20,Target21,Population2012,IsLDC2014,std_Target1,std_Target2,std_Target3,std_Target4,std_Target5,std_Target6,std_Target7,std_Target8,std_Target9,std_Target10,std_Target11,std_Target12,std_Target13,std_Target14,std_Target15,std_Target16,std_Target18,std_Target19,std_Target20,std_Target21,std_Population2012,Prin1,Prin2,Prin3,Prin4,Prin5,Prin6,IsLDC2014_pred
498,7.934285714,2.566666667,87.35923077,48.57916667,39.9,49.35714286,149.8678261,119.6153846,582.0222222,83,4013.919531,1604.459821,984.1227083,170.77,2.94,16.5705,991317.756,38.18888889,42.368,371.9485714,3514381,0,-0.33317187,-0.800604113,0.34776348,-0.316641962,-0.617438431,-0.674158753,-0.30419419,-0.405540569,-0.210731592,0.05345821,-1.42E-11,-6.28E-11,-9.55E-12,0.076121704,-0.657236906,-1.005442668,-0.24058435,-0.090837779,-0.367618079,-0.286288132,-0.212148271,-1.505833587,-0.457966877,-0.071308175,-0.501394719,-0.063296131,-0.351243638,0.046994382
499,6.641428571,2.366666667,87.55923077,38.885,32.73333333,21.24285714,54.4125,39.95153846,347.3925,97.5,4013.919531,1604.459821,984.1227083,-2912378.87,16.19,20.60882353,235643.502,36.50285714,47.94579429,164.6885714,621081,0,-0.338199595,-0.830367804,0.362971678,-0.396276953,-1.048154412,-0.788381434,-0.311639186,-0.553826506,-0.213264237,0.841929406,-1.42E-11,-6.28E-11,-9.55E-12,-9.47E-12,-0.625020511,-0.646577394,-0.270043944,-0.20947971,-1.42E-10,-0.287596682,-0.235201822,-2.01631556,-0.465006333,-0.091219852,-0.307417417,-0.117625793,-0.389036264,-0.028529601
500,93.60795213,7.946403509,78.1875,11.3825,50.17353434,215.2917163,4050.065155,31.73384615,50.335,90.95,4013.919531,1604.459821,984.1227083,76.89,273.2492287,35.03333333,1560.52,36.3,47.94579429,4.901428571,5046,0,6.20E-12,2.80E-11,-0.349664019,-0.622202649,7.45E-11,9.66E-11,-2.38E-11,-0.569122882,-0.216470742,0.485757935,-1.42E-11,-6.28E-11,-9.55E-12,0.07611925,6.83E-11,0.63525543,-0.279169555,-0.223754271,-1.42E-10,-0.288605508,-0.240110333,-0.103062193,-0.560009776,-0.025092501,-0.236413445,-0.071811759,-0.224851263,0.216809808
504,6.154285714,2.65,85.47076923,163.02375,51.83333333,169.1428571,411.1454455,86.97153846,6302.286667,79.28333333,1316.22,1604.459821,984.1227083,93.36,8.24,24.448,9320493.586,24.01111111,31.908,39366.18,32521143,0,-0.34009402,-0.788202576,0.204162993,0.623489737,0.099753761,-0.187493521,-0.283815956,-0.466303682,-0.148985788,-0.148644177,-0.373928652,-6.28E-11,-9.55E-12,0.07611968,-0.644350348,-0.305409307,0.084124528,-1.088493328,-1.057009783,-0.040095471,0.018974969,-0.528745183,-0.067704716,-0.161856956,-1.306743563,-0.017548345,-0.649560155,0.202068792
508,38.64142857,13.15,54.57384615,112.92875,77.9,716.3142857,42455.2568,1764.647778,428.9166667,40.28333333,3434.43,1604.459821,984.1227083,93.3385,1534.713333,49.435625,3702611.572,39.5,48.82,44333.75857,25203395,1,-0.213756458,0.774391179,-2.145269664,0.211972686,1.666357933,2.035553796,2.995396174,2.656515562,-0.212384247,-2.269359807,-0.080323156,-6.28E-11,-9.55E-12,0.07611968,3.067156712,1.915113842,-0.134885876,0.001421904,0.05761665,-0.008732335,-0.039332181,6.061796502,-0.600332571,0.708961789,2.258966008,0.217640553,-0.214957772,0.896093912
512,0.34,3.75,90.32153846,36.40625,40.06666667,32.57142857,10.7,33.09923077,7241.797385,93.95,4013.919531,1604.459821,984.1227083,95.83,273.2492287,51.2,1313920.504,37.48888889,47.94579429,9784.298571,3314001,0,-0.362704894,-0.624502278,0.573020293,-0.416639223,-0.60742178,-0.74235573,-0.315048524,-0.566581361,-0.138844501,0.648889907,-1.42E-11,-6.28E-11,-9.55E-12,0.076119745,6.83E-11,2.071904875,-0.228007838,-0.140095067,-1.42E-10,-0.226862637,-0.21374488,-0.850698506,-0.474359308,0.029457437,-0.123443206,-0.240974251,-0.290351494,0.11419171
516,17.16,15.275,79.77538462,42.43916667,55.66666667,211.1714286,4520.537308,248.3477778,325.6766667,63.25,194.715,1604.459821,984.1227083,98.07,273.2492287,25.2585,570742.472,42.14444444,87.255,93640.26571,2259393,0,-0.297294469,1.090630391,-0.228919699,-0.367080423,0.330136728,-0.016739899,0.03669427,-0.165918653,-0.213498643,-1.020493936,-0.529380676,-6.28E-11,-9.55E-12,0.076119804,6.83E-11,-0.233384294,-0.256980273,0.187504992,2.59076867,0.30256756,-0.222147901,0.429060839,-0.415819173,0.344529147,1.6515102,-0.316313899,-0.339908823,0.193008357
520,93.60795213,2.8,85.82333333,8.543043478,54.16666667,97.4,11.46,53.26153846,11.266,81.05,4013.919531,1604.459821,984.1227083,63.285,273.2492287,27.88478166,1384.356,38.73333333,47.94579429,0,10032,0,6.20E-12,-0.765879808,0.230972316,-0.645528026,0.239986871,-0.4789703,-0.314989248,-0.52905133,-0.216892461,-0.052577571,-1.42E-11,-6.28E-11,-9.55E-12,0.076118894,6.83E-11,-2.28E-11,-0.279176423,-0.052526555,-1.42E-10,-0.288636454,-0.240070605,-0.66121044,-0.704949204,0.12101783,-0.217330923,0.044894193,-0.038850294,0.150533805
524,21.03571429,11.8,79.22538462,253.4958333,53.3,361.0571429,540.38208,97.96647059,514.9333333,69.93333333,1419.945,1604.459821,984.1227083,103.6131818,8.58,35.61052632,4807007.38,29.62222222,21.54,9682.262857,27474377,1,-0.282222405,0.573486268,-0.270742244,1.366693749,0.187900287,0.592215572,-0.273736201,-0.445837764,-0.211455764,-0.657072155,-0.35955131,-6.28E-11,-9.55E-12,0.076119948,-0.643523663,0.686547635,-0.091831541,-0.693653162,-1.740338003,-0.227506847,-0.021237203,0.952948675,0.208916972,-0.461964006,-1.727582926,-0.21779553,-0.494054279,0.40105355
528,4.635,5,98.87111111,72.82541667,34.43333333,22.85714286,13,28.43538462,33341.946,99.18333333,4013.919531,1734.475,804.3666667,23.49666667,273.2492287,18.98842105,5337550.398,37.375,47.94579429,7132.708571,16714018,0,-0.346002291,-0.438479212,1.223138272,-0.117465491,-0.945984574,-0.781822916,-0.314869136,-0.575262624,0.142886295,0.933464568,-1.42E-11,0.159250677,-0.286783318,0.076117855,6.83E-11,-0.790574321,-0.071148579,-0.14810915,-1.42E-10,-0.243603626,-0.106974764,-2.128523715,-0.004320693,-0.208812566,-0.074620345,0.090246656,-0.303228394,-0.068007491
530,93.60795213,7.946403509,82.78586219,52.4,50.17353434,215.2917163,4050.065155,23.45923077,3541.11,82.01690252,4013.919531,1604.459821,984.1227083,99.9,273.2492287,27.88478166,7162597.597,31.5,47.94579429,80.98571429,218342,0,6.20E-12,2.80E-11,-2.01E-10,-0.285254836,7.45E-11,9.66E-11,-2.38E-11,-0.584525215,-0.178790542,2.09E-10,-1.42E-11,-6.28E-11,-9.55E-12,0.076119851,6.83E-11,-2.28E-11,6.66E-12,-0.561518532,-1.42E-10,-0.288125145,-0.238410809,-0.185572871,-0.299473113,-0.13067051,-0.360916596,0.015958272,-0.330459495,0.204274885
533,93.60795213,7.946403509,88.43769231,13.805,50.17353434,215.2917163,4050.065155,34.65692308,820.8233333,97.9,4013.919531,1604.459821,984.1227083,99.99,273.2492287,22.30333333,34990.534,33.8,47.94579429,0.391428571,102384,0,6.20E-12,2.80E-11,0.429770764,-0.602302458,7.45E-11,9.66E-11,-2.38E-11,-0.56368188,-0.20815392,0.863680336,-1.42E-11,-6.28E-11,-9.55E-12,0.076119854,6.83E-11,-0.495994926,-0.277866302,-0.399673157,-1.42E-10,-0.288633982,-0.239334752,-0.861493271,-0.481667349,-0.097721817,-0.286366455,0.078009936,-0.284496709,0.11879399
540,93.60795213,7.946403509,74.98,40.9,50.17353434,215.2917163,4050.065155,33.54,1305.106667,99.25,4013.919531,1604.459821,984.1227083,81.72,273.2492287,57.28333333,66359.524,23,47.94579429,560686.3629,253155,0,6.20E-12,2.80E-11,-0.593565499,-0.379724266,7.45E-11,9.66E-11,-2.38E-11,-0.565760915,-0.202926458,0.937089723,-1.42E-11,-6.28E-11,-9.55E-12,0.076119376,6.83E-11,2.612499768,-0.276643398,-1.159642744,-1.42E-10,3.251294002,-0.238133423,0.347318609,0.19567171,0.745554335,-0.027889959,0.032377845,-0.337469526,0.260762559
548,71.89,5.15,82.64769231,23.55916667,27.83333333,113.2857143,36.22,262.3427778,40.0075,77.45,4013.919531,1604.459821,984.1227083,78.15409091,1.24,40.12266667,32371.884,38.88888889,47.94579429,6405.398571,247262,1,-0.084457816,-0.416156444,-0.010506575,-0.522174583,-1.342643943,-0.414429843,-0.313058103,-0.139868421,-0.216582219,-0.248335937,-1.42E-11,-6.28E-11,-9.55E-12,0.076119283,-0.66137033,1.0875186,-0.277968389,-0.041580491,-1.42E-10,-0.248195546,-0.238180378,-0.631434837,-0.543386988,-0.013621429,-0.334993172,-0.20446101,-0.178899828,0.153861926
554,1.57,5,97.93333333,59.41666667,34.5,24.28571429,15.3,29.30923077,5473.378333,97,4013.919531,157.185,110.6266667,64.18909091,273.2492287,22.91947368,1390047.638,55.08,47.94579429,548529.3514,4459852,0,-0.357921611,-0.438479212,1.15182872,-0.227614793,-0.941977914,-0.776018918,-0.314689749,-0.573636051,-0.157933209,0.814740744,-1.42E-11,-1.772712207,-1.393578157,0.076118918,6.83E-11,-0.441241667,-0.225040059,1.097748401,-1.42E-10,3.174539905,-0.204614844,-2.159263604,-0.133955178,-1.033025921,1.466136111,0.322360761,0.574007565,-0.162831792
558,22.87571429,6.05,71.41769231,47.57083333,47.5,123,30.52428571,52.84352941,567.3666667,75.96666667,741.275,1604.459821,984.1227083,97.1,2035.566667,27.5935,1481525.332,45.42222222,51.216,20249.90714,5991733,0,-0.275066925,-0.282219836,-0.864446906,-0.324925151,-0.160679158,-0.374962656,-0.313502337,-0.52982941,-0.210889787,-0.328995634,-0.453621889,-6.28E-11,-9.55E-12,0.076119778,4.284944566,-0.02588472,-0.221473845,0.418154198,0.215530849,-0.160787325,-0.192408955,0.702547744,-0.822505987,0.594251688,1.379934062,0.685402826,0.208759457,0.256389805
562,64.07285714,15.625,45.60769231,51.28208333,77.03333333,694.9857143,409.6167174,1918.375556,192.05375,43.36666667,1234.455,1604.459821,984.1227083,125.6281818,586.02,35.36315789,1668349.388,33.63333333,34.492,59875.88571,17157042,1,-0.114857497,1.14271685,-2.82706489,-0.294438223,1.614271349,1.948900106,-0.283935188,2.942663778,-0.214940998,-2.101696392,-0.385262114,-6.28E-11,-9.55E-12,0.076120524,0.760479008,0.664565261,-0.2141906,-0.411401083,-0.886704987,0.089393913,-0.10344479,5.053374931,-0.813411162,0.486778765,-0.651454685,-0.17976136,-0.310010824,0.915131907
566,51.71285714,15,66.44692308,151.5575,83.56666667,741.5428571,82541.95125,1729.431111,9843.117778,48.96666667,21058.645,1604.459821,984.1227083,99.65,0.39,55.875,27828746.12,35.35555556,24.22666667,37049.88,168833776,0,-0.162923658,1.049705317,-1.242429126,0.529297555,2.006924058,2.138052401,6.121940427,2.590963412,-0.110765271,-1.797183378,2.362572683,-6.28E-11,-9.55E-12,0.076119845,-0.663437042,2.487348348,0.805659771,-0.290212516,-1.563266711,-0.054719585,1.105101622,6.067352228,1.757309377,-0.827734975,1.488079709,-0.451165632,-0.741154658,0.849914217
570,93.60795213,7.946403509,116.4366667,11.4425,48.06666667,99,4050.065155,45.58615385,17.814,99.25,4013.919531,1604.459821,984.1227083,50.535,273.2492287,27.55333333,371.134,57.8,47.94579429,23.98428571,0,0,6.20E-12,2.80E-11,2.55884053,-0.621709765,-0.126622545,-0.472469823,-2.38E-11,-0.543338257,-0.216821781,0.937089723,-1.42E-11,-6.28E-11,-9.55E-12,0.076118561,6.83E-11,-0.029454127,-0.279215923,1.289148149,-1.42E-10,-0.288485027,-0.240150539,-1.894807875,-0.381053366,-0.003321099,0.50386803,0.055176784,0.554198886,-0.054393302
578,9.32,5,99.55666667,80.85291667,32.7,6.5,14.5,31.03538462,7484.004167,99.06666667,4013.919531,1641.13,1433.34,396.3618182,273.2492287,20.32789474,1417989.506,47.25,47.94579429,64553.74714,4993875,0,-0.327783038,-0.438479212,1.275268596,-0.051521722,-1.050157742,-0.848278694,-0.314752144,-0.570422996,-0.136230067,0.927120547,-1.42E-11,0.044915916,0.71668259,0.0761276,6.83E-11,-0.671542107,-0.223950759,0.54677045,-1.42E-10,0.118927901,-0.200359797,-2.243538259,0.037745014,0.442305673,0.160975184,0.069416011,-0.01893795,-0.083176135
580,93.60795213,7.946403509,82.78586219,43.9,50.17353434,215.2917163,4050.065155,68.55384615,65.21,88.6,4013.919531,1604.459821,984.1227083,90.67,273.2492287,22.9,8589.204,53.4,47.94579429,109766.6429,0,0,6.20E-12,2.80E-11,-2.01E-10,-0.355080067,7.45E-11,9.66E-11,-2.38E-11,-0.500586295,-0.216310178,0.357971224,-1.42E-11,-6.28E-11,-9.55E-12,0.07611961,6.83E-11,-0.442972194,-0.278895546,0.97953091,-1.42E-10,0.40438251,-0.240150539,-0.582524239,-0.290311243,0.214185542,0.43729215,0.069196715,0.340540615,0.119312046
583,12.4275,7.946403509,83.13666667,6.457727273,52.4,121.2571429,4050.065155,148.1923077,37.48428571,77.06666667,4013.919531,1604.459821,984.1227083,62.68,273.2492287,27.88478166,7696.944,56.3,47.94579429,36.33359219,103395,0,-0.315698443,2.80E-11,0.02667552,-0.662658342,0.133810373,-0.382043534,-2.38E-11,-0.352347609,-0.216609455,-0.269180578,-1.42E-11,-6.28E-11,-9.55E-12,0.076118879,6.83E-11,-2.28E-11,-0.27893033,1.183596818,-1.42E-10,-0.288407059,-0.239326697,-0.282325315,-0.555159107,0.13406204,0.466753027,-0.225907642,0.156575457,0.161114677
584,1.07,7.946403509,93.96,15.72166667,46.03333333,94.9,32,238.7692308,55.02571429,83.88333333,4013.919531,1604.459821,984.1227083,77.16333333,273.2492287,32.55,3582.328,38.65555556,47.94579429,1649.377143,52555,0,-0.359866035,2.80E-11,0.849692515,-0.586557553,-0.248825684,-0.489127297,-0.31338724,-0.183748119,-0.216420109,0.101491513,-1.42E-11,-6.28E-11,-9.55E-12,0.076119257,6.83E-11,0.414574227,-0.279090736,-0.057999587,-1.42E-10,-0.278223002,-0.239731785,-0.691741768,-0.499119531,-0.035358496,-0.146047659,-0.196228607,-0.31741113,0.135070105
585,0.67,7.946403509,85.72625,8.464166667,43.86666667,99,1.8,52.53692308,52.76333333,96.41666667,4013.919531,1604.459821,984.1227083,17.25,273.2492287,21.33222222,5282.89,46.35,47.94579429,626.2571429,20754,0,-0.361421574,2.80E-11,0.223590004,-0.646175978,-0.379042143,-0.472469823,-0.315742675,-0.530400125,-0.21644453,0.783020639,-1.42E-11,-6.28E-11,-9.55E-12,0.076117691,6.83E-11,-0.582292632,-0.279024441,0.483439651,-1.42E-10,-0.284682538,-0.239985173,-1.243654053,-0.460308876,-0.036901627,0.061477515,-0.11471965,-0.17164331,0.052802253
586,17.96571429,26.575,64.08,144.4945833,71.83333333,231.2571429,535.4105071,295.1483333,18217.17778,78.81666667,16155.23,1604.459821,984.1227083,22.77,20.34,25.9265,28131986.95,21.86666667,7.222,25343.39429,179160111,0,-0.294161169,2.772278908,-1.422412303,0.471277579,1.301751847,0.064864313,-0.274123957,-0.078804303,-0.020373809,-0.174020261,1.682909385,-6.28E-11,-9.55E-12,0.076117836,-0.614930092,-0.174022531,0.817481468,-1.239392639,-2.684000566,-0.128629257,1.18738092,2.133633079,2.191775006,-1.684680229,-2.693627923,-0.500273712,-0.944567313,0.530499362
591,14.02571429,3.65,87.52769231,32.61166667,41.76666667,86.25714286,141.0933333,45.878125,1091.047778,82.91666667,348.685,1604.459821,984.1227083,87.01,4.86,23.8355,1358770.59,45.4,55.998,6836.114286,3802281,0,-0.30948323,-0.639384123,0.360573462,-0.447810712,-0.505251942,-0.524241485,-0.304878553,-0.542794783,-0.205237057,0.048926767,-0.508038865,-6.28E-11,-9.55E-12,0.076119515,-0.652568568,-0.359839067,-0.226259379,0.416590475,0.530700173,-0.245476194,-0.20985431,-1.372737097,-0.68293451,0.197172699,0.225749693,-0.169381638,-0.145750811,0.037748598
598,23.63571429,16.55,65.01923077,47.75958333,59.56666667,281.8857143,1513.381538,1084.9725,671.21125,41.56666667,4013.919531,1604.459821,984.1227083,253.38,1.4,18.78,700811.248,40.3,44.38,5994.325714,7167010,0,-0.272111401,1.280373918,-1.350992264,-0.323374621,0.564526354,0.270558002,-0.197847533,1.39137096,-0.209768866,-2.199575575,-1.42E-11,-6.28E-11,-9.55E-12,0.076123863,-0.660981302,-0.80909564,-0.251909605,0.057715947,-0.235012333,-0.250790882,-0.183044455,2.133219062,-0.371528051,-0.061996887,-0.479530557,-0.421357154,-0.396384825,0.510742387
600,418.4871429,3.6,80.30846154,38.11708333,44.2,113.7142857,128.517,38.98125,612.5411111,92.56666667,312.63,1604.459821,984.1227083,75.98,1.89,29.2,1535466.594,44.03333333,60.222,7456.711429,6687361,0,1.263405807,-0.646825045,-0.188384001,-0.402585184,-0.359008842,-0.412688643,-0.305859438,-0.555632596,-0.210402164,0.573667942,-0.513036455,-6.28E-11,-9.55E-12,0.076119226,-0.659789903,0.116876765,-0.219370971,0.320421483,0.809093152,-0.241558013,-0.186866255,-1.062154898,-0.697036668,0.192773495,-0.013778301,0.56134885,0.967714382,0.08998058
604,13.94428571,3.45,83.03076923,59.79708333,38.2,141.6428571,570.3952941,192.661875,5917.003333,76.53333333,4136.145,1604.459821,984.1227083,97.14,7.79,28.432,6939786.592,36.27777778,59.156,118779.3186,29987800,0,-0.309799894,-0.669147813,0.018622974,-0.224489772,-0.719608268,-0.299220482,-0.271395333,-0.26957215,-0.153144622,-0.298181818,0.016941696,-6.28E-11,-9.55E-12,0.076119779,-0.64544449,0.048628511,-0.008686179,-0.225317994,0.738835833,0.461284634,-0.001210478,-0.830702885,-0.111722627,0.15593741,0.265139181,-0.157041759,-0.370235014,0.090815692
608,16.458,12.875,82.77615385,125.885,47.8,111.8285714,12.34888889,156.8841176,9146.36,83.06666667,8546.835,1604.459821,984.1227083,83.94,7.19,28.179,22883887,35.9,34.05,17544.12857,96706764,0,-0.300024441,0.733466104,-0.000738232,0.318404821,-0.142649187,-0.420349921,-0.314919919,-0.336168712,-0.11828623,0.057083365,0.628308287,-6.28E-11,-9.55E-12,0.076119434,-0.646903345,0.026145688,0.612886838,-0.251901292,-0.915836071,-0.177870437,0.530400155,-0.162936069,1.015687226,-0.794555479,-0.992699804,-0.270289017,-0.406271241,0.194971268
616,5.422,5,90.82692308,198.5941667,35.9,21.42857143,18.4,36.46153846,53226.67,97.65,4013.919531,140.52,47.24,5.42,273.2492287,20.68210526,12966367.24,32.05,47.94579429,29852.79571,38210924,0,-0.342941768,-0.438479212,0.61145024,0.915691214,-0.857838048,-0.787626915,-0.314447966,-0.560322776,0.357526419,0.850086005,-1.42E-11,-1.793124536,-1.494705432,0.076117382,6.83E-11,-0.640065219,0.226257143,-0.522816377,-1.42E-10,-0.100158853,0.064310626,-1.684543863,0.058370281,-2.198708088,0.275947902,0.290236265,-0.239313812,-0.068641502
620,0.69,5,83.84428571,104.1804167,34.96666667,23.42857143,12.9,39.23076923,10027.99,99.85,4013.919531,140.6,16.3,18.95222222,273.2492287,21.83684211,3290141.324,58.52,47.94579429,11808.18286,10603804,0,-0.361343797,-0.438479212,0.080483573,0.140107463,-0.913931292,-0.779501317,-0.314876936,-0.555168142,-0.10876972,0.969716117,-1.42E-11,-1.793026547,-1.544067199,0.076117736,6.83E-11,-0.537449628,-0.150965829,1.339812788,-1.42E-10,-0.21408471,-0.155660393,-1.707780056,-0.685552686,-1.967599208,1.024079637,0.13034972,0.430401473,-0.087308572
624,82.39857143,10.95,62.797,46.73869565,90.26666667,643.5714286,1183.73625,1760.739444,51.60888889,50.2,390.1,1604.459821,984.1227083,93.22136364,262.9466667,48.2,222672.816,34.01111111,45.435,5468.867143,1663558,1,-0.043591578,0.446990583,-1.519972895,-0.33176094,2.409593417,1.740014218,-0.223558073,2.649240606,-0.216456991,-1.730118012,-0.502298324,-6.28E-11,-9.55E-12,0.076119677,-0.025049918,1.805310132,-0.2705496,-0.384817784,-0.165479996,-0.254108399,-0.22689546,4.445308171,-1.121446685,0.570819203,-0.421310126,-0.345283054,-0.196832611,0.834458924
626,28.48714286,22.35,75.26076923,35.50375,56.93333333,572.2571429,26.61875,785.7522222,42.83111111,60.66666667,4013.919531,1604.459821,984.1227083,99.69,273.2492287,29.37368421,135992.026,28.95555556,47.94579429,621.7642857,1114106,1,-0.253244932,2.143520945,-0.572215528,-0.424053019,0.406263273,1.450278637,-0.313806948,0.834403639,-0.216551741,-1.160968689,-1.42E-11,-6.28E-11,-9.55E-12,0.076119846,6.83E-11,0.132311197,-0.273928808,-0.740564864,-1.42E-10,-0.284710904,-0.231273443,2.306043687,-0.289058816,-0.245535401,-0.67573961,-0.432672394,-0.728792018,0.537350892
630,93.60795213,7.946403509,79.04714286,12.45,50.17353434,215.2917163,10.5,26.22230769,27.07666667,96.45,4013.919531,1604.459821,984.1227083,84.27,273.2492287,17.018125,806507.848,31.1,47.94579429,413.94,3694237,0,6.20E-12,2.80E-11,-0.284295924,-0.613433421,7.45E-11,9.66E-11,-0.315064123,-0.579382036,-0.216721798,0.784833216,-1.42E-11,-6.28E-11,-9.55E-12,0.076119443,6.83E-11,-0.96566451,-0.247789074,-0.589665553,-1.42E-10,-0.286023016,-0.210715194,-0.751245325,-0.485587394,-0.117758272,-0.519467513,0.095498588,-0.387693204,0.144460681
634,4.36,4.8,97.97777778,15.46833333,38.06666667,21.45714286,16.43333333,48.03,9389.948889,99,4013.919531,1604.459821,984.1227083,98.35,273.2492287,22.70947368,744733.332,33.26666667,47.94579429,179.79,2050514,0,-0.347071724,-0.468242902,1.15520832,-0.588638619,-0.727621588,-0.787510835,-0.314601355,-0.538789292,-0.115656877,0.923495392,-1.42E-11,-6.28E-11,-9.55E-12,0.076119811,6.83E-11,-0.459903299,-0.250197324,-0.437202519,-1.42E-10,-0.287501338,-0.22381223,-1.920956422,-0.416771191,-0.095130366,-0.261677769,0.008479959,-0.461347996,-0.0198469
638,93.60795213,7.946403509,80.068,14.66333333,50.17353434,215.2917163,4.8,337.4844715,1516.96,98,4013.919531,1604.459821,984.1227083,64.01,273.2492287,26.85625,212053.392,44.05,47.94579429,589.07,0,0,6.20E-12,2.80E-11,-0.206668935,-0.595251479,7.45E-11,9.66E-11,-0.315508692,-5.66E-11,-0.200639666,0.869118068,-1.42E-11,-6.28E-11,-9.55E-12,0.076118913,6.83E-11,-0.091400378,-0.270963593,0.321594276,-1.42E-10,-0.284917321,-0.240150539,-0.408889863,-0.538012375,0.042000488,-0.070377979,0.015995856,0.039501536,0.169931715
642,6.662,3.1,87.04230769,161.6641667,38.16666667,69.7,145.3613167,77.17692308,14074.53,89.1,4013.919531,1604.459821,984.1227083,-2912378.87,11.6,22.76684211,5504036.248,38.72222222,82.604,17229.86714,21754741,0,-0.338119596,-0.721234272,0.323664335,0.612321123,-0.721611598,-0.591509822,-0.304545673,-0.484535337,-0.065090469,0.385159886,-1.42E-11,-6.28E-11,-9.55E-12,-9.47E-12,-0.636180756,-0.454805258,-0.064658209,-0.053308417,2.284233219,-0.179854547,-0.066810742,-1.697516754,0.058264812,0.008974838,1.247863503,-0.145154587,-0.299524835,-0.077081107
643,6.93,5,88.91615385,192.5741667,38.9,56.31428571,36.8,76.23076923,289031.4325,82.48333333,4013.919531,1604.459821,984.1227083,-2912378.87,273.2492287,17.8925,52091310.67,36.52,61.52,643411.9386,143169653,0,-0.337077385,-0.438479212,0.466153454,0.866238522,-0.677538335,-0.645893283,-0.313012866,-0.486296503,2.902855356,0.025363259,-1.42E-11,-6.28E-11,-9.55E-12,-9.47E-12,6.83E-11,-0.887963251,1.751524076,-0.208273409,0.894640994,3.773587398,0.900612226,-1.483978415,3.473891611,0.97851309,1.167368624,0.334547963,0.036996981,-0.108649771
646,80.07285714,12.425,61.18769231,47.1975,62.03333333,735.1142857,596.8525,362.8105556,97.665,69.6,922.75,1604.459821,984.1227083,140.6304545,432.3233333,36.50526316,1559341.206,31.94444444,68.96,688.6942857,11457801,1,-0.052635928,0.666497801,-1.642346247,-0.327991985,0.712772785,2.11193441,-0.269331815,0.047141863,-0.215959851,-0.675197929,-0.428467605,-6.28E-11,-9.55E-12,0.076120916,0.386776925,0.766058348,-0.218440231,-0.530244063,1.384992263,-0.284288337,-0.148855823,2.31294338,-0.753141794,0.29358955,0.398060153,-0.233962824,-0.470506495,0.505273219
654,93.60795213,7.946403509,82.78586219,47.6,50.17353434,215.2917163,4050.065155,337.4844715,8.725,82.01690252,4013.919531,1604.459821,984.1227083,-2912378.87,273.2492287,26.06,7162597.597,29.8,47.94579429,45716.86521,0,0,6.20E-12,2.80E-11,-2.01E-10,-0.324685555,7.45E-11,9.66E-11,-2.38E-11,-5.66E-11,-0.21691989,2.09E-10,-1.42E-11,-6.28E-11,-9.55E-12,-9.47E-12,6.83E-11,-0.162159065,6.66E-12,-0.681143374,-1.42E-10,1.97E-11,-0.240150539,-0.019523006,-0.303009619,-0.030191306,-0.317083146,0.004948789,-0.312537586,0.225368902
659,2.44,7.946403509,83.98111111,8.16,39,99.4,51.3,29.75,61.39875,92.8,4013.919531,1604.459821,984.1227083,44.43333333,273.2492287,26.454,19188.012,87.35,47.94579429,10.46857143,53584,0,-0.354538313,2.80E-11,0.090887912,-0.648674626,-0.671528345,-0.470844703,-0.311881944,-0.572815605,-0.216351317,0.586355984,-1.42E-11,-6.28E-11,-9.55E-12,0.076118402,6.83E-11,-0.127146289,-0.278482356,3.368509382,-1.42E-10,-0.28857036,-0.239723586,-1.32436507,-0.441747005,0.254523111,1.317476195,-0.239194224,1.037981755,-0.016062949
660,93.60795213,7.946403509,86.25,24.4,50.17353434,215.2917163,34.9,19.41666667,101.505,96.25,4013.919531,1604.459821,984.1227083,53.65,273.2492287,22.76666667,6438.198,36.2,47.94579429,29.17428571,14132,0,6.20E-12,2.80E-11,0.263416473,-0.515267361,7.45E-11,9.66E-11,-0.313161055,-0.592050026,-0.215918402,0.773957751,-1.42E-11,-6.28E-11,-9.55E-12,0.076118643,6.83E-11,-0.454820849,-0.278979401,-0.230791026,-1.42E-10,-0.28845226,-0.240037936,-0.826820849,-0.470533635,-0.089075581,-0.350060305,0.059421796,-0.190722319,0.126370475
662,8.8425,2.8,97.07333333,12.88375,42.06666667,51.95714286,64.325,28.88461538,70.355,93.08333333,8.66,1604.459821,984.1227083,41.97,5.44,24.35526316,44270.892,44,47.94579429,35.10428571,180870,0,-0.329639963,-0.765879808,1.086433467,-0.609870281,-0.487221971,-0.663595477,-0.310866065,-0.574426428,-0.216254642,0.601762892,-0.555169796,-6.28E-11,-9.55E-12,0.076118337,-0.651158341,-0.313650358,-0.277504512,0.318075898,-1.42E-10,-0.288414821,-0.238709383,-1.893247097,-0.772021448,0.156511866,-0.132381974,-0.124562686,-0.154363187,-0.0095065
